Show,Date,Person,Media Type,Media Value,,Title,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Alfred Wong,1,http://www.veritas.org/talks/discussion1/?view=all-talks&ccm_paging_p=19,,Discussion,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Hugh Ross,1,http://www.veritas.org/talks/what-recent-discoveries-tell-us-about-god/?view=all-talks&ccm_paging_p=19,,What Recent Discoveries Tell Us About God,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Fritz Schaefer,1,http://www.veritas.org/talks/big-bang-stephen-hawking-and-god3/?view=all-talks&ccm_paging_p=20,,"The Big Bang, Stephen Hawking, and God",,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Philip Johnson,1,http://www.veritas.org/talks/q-darwinism-trial/?view=all-talks&ccm_paging_p=20,,Q & A : Darwinism on Trial,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Charles Young III,1,http://www.veritas.org/talks/visualization-late-20th-century/?view=all-talks&ccm_paging_p=20,,Visualization in the Late 20th Century,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,John Montgomery,1,http://www.veritas.org/talks/lawyer-examines-case-christianity/?view=all-talks&ccm_paging_p=20,,A Lawyer Examines the Case for Christianity,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Alvin Plantinga,1,http://www.veritas.org/talks/evolution-vs-atheism1/?view=all-talks&ccm_paging_p=20,,Evolution vs. Atheism,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Hugh Ross,1,http://www.veritas.org/talks/scientist-who-looked-and-was-found1/?view=all-talks&ccm_paging_p=20,,A Scientist Who Looked and Was Found,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Hugh Ross,1,http://www.veritas.org/talks/what-does-cosmos-tell-us-about-god1/?view=all-talks&ccm_paging_p=20,,What Does The Cosmos Tell Us About God?,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Fritz Schaefer,1,http://www.veritas.org/talks/stephen-hawking-big-bang-god1/?view=all-talks&ccm_paging_p=20,,"Stephen Hawking, The Big Bang & God",,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Craig Blomberg,1,http://www.veritas.org/talks/jesus-panel/?view=all-talks&ccm_paging_p=20,,Jesus Panel,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Catherine Kroeger,1,http://www.veritas.org/talks/jesus-and-women/?view=all-talks&ccm_paging_p=20,,Jesus and Women,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Greg Koukl,1,http://www.veritas.org/talks/relativism-feet-firmly-planted-midair/?view=all-talks&ccm_paging_p=20,,Relativism: Feet Firmly Planted in Midair,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Os Guinness,1,http://www.veritas.org/talks/knowledge-power-truth-freedom2/?view=all-talks&ccm_paging_p=20,,Knowledge is Power but Truth is Freedom,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Susan Drake,1,http://www.veritas.org/talks/ethics-and-public-personal-journey/?view=all-talks&ccm_paging_p=20,,Ethics and Public: A Personal Journey,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Ron Sider,1,http://www.veritas.org/talks/whole-gospel-whole-person/?view=all-talks&ccm_paging_p=20,,The Whole Gospel for the Whole Person,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Cal DeWitt,1,http://www.veritas.org/talks/environmental-ethics-our-time/?view=all-talks&ccm_paging_p=20,,Environmental Ethics for Our Time,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Ron Nash,1,http://www.veritas.org/talks/will-real-irrationalist-please-stand/?view=all-talks&ccm_paging_p=20,,Will The Real Irrationalist Please Stand Up,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Alfred Wong,1,http://www.veritas.org/talks/discussion/?view=all-talks&ccm_paging_p=21,,Discussion,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,David Aikman,1,http://www.veritas.org/talks/truth-consequences-and-history/?view=all-talks&ccm_paging_p=21,,"Truth, Consequences, and History",,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Dallas Willard,1,http://www.veritas.org/talks/christian-voice-university1/?view=all-talks&ccm_paging_p=21,,The Christian Voice in the University,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Walter Bradley,1,http://www.veritas.org/talks/coping-academia/?view=all-talks&ccm_paging_p=21,,Coping In Academia,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Ron Akers,1,http://www.veritas.org/talks/moral-relativism-determinism-and-behavioral-principles/?view=all-talks&ccm_paging_p=21,,"Moral Relativism, Determinism, and Behavioral Principles",,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Paul Vitz,1,http://www.veritas.org/talks/future-university-post-modern-trans-modern/?view=all-talks&ccm_paging_p=21,,The Future of the University: Post Modern to Trans Modern,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Alvin Plantinga,1,http://www.veritas.org/talks/against-materialism-immaterialism/?view=all-talks&ccm_paging_p=21,,Against Materialism (for immaterialism),,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Hugh Ross,1,http://www.veritas.org/talks/genesis-science-there-problem/?view=all-talks&ccm_paging_p=21,,Genesis & Science: Is There a Problem?,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Fritz Schaefer,1,http://www.veritas.org/talks/way-discovery1/?view=all-talks&ccm_paging_p=21,,The Way of Discovery,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Susan Drake,1,http://www.veritas.org/talks/faith-and-environmental-and-public-policy/?view=all-talks&ccm_paging_p=21,,Faith and Environmental and Public Policy,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Fritz Schaefer,1,http://www.veritas.org/talks/stephen-hawking-big-bang-god/?view=all-talks&ccm_paging_p=21,,"Stephen Hawking, The Big Bang & God",,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Jed Keesling,1,http://www.veritas.org/talks/death-perspective/?view=all-talks&ccm_paging_p=21,,Death In Perspective,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,E. Calvin Beisner,1,http://www.veritas.org/talks/prioritizing-environmental-concerns/?view=all-talks&ccm_paging_p=21,,Prioritizing Environmental Concerns,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Madeleine L'Engle,1,http://www.veritas.org/talks/writers-workshop/?view=all-talks&ccm_paging_p=21,,A Writer's Workshop,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Steve Monsma,1,http://www.veritas.org/talks/christianity-compatible-religious-pluralism/?view=all-talks&ccm_paging_p=21,,Is Christianity Compatible with Religious Pluralism?,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Fritz Schaefer,1,http://www.veritas.org/talks/big-bang-stephen-hawking-and-god4/?view=all-talks&ccm_paging_p=21,,"The Big Bang, Stephen Hawking, and God",,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Catherine Kroeger,1,http://www.veritas.org/talks/struggling-sexual-identity-and-reconciliation/?view=all-talks&ccm_paging_p=22,,Struggling For Sexual Identity and Reconciliation,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Fritz Schaefer,1,http://www.veritas.org/talks/big-bang-stephen-hawking-and-god2/?view=all-talks&ccm_paging_p=22,,"The Big Bang, Stephen Hawking, and God",,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Alice Brown-Collins,1,http://www.veritas.org/talks/does-christianity-offer-viable-solution-racial-reconciliation/?view=all-talks&ccm_paging_p=22,,Does Christianity Offer a Viable Solution for Racial Reconciliation?,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Mary Poplin,1,http://www.veritas.org/talks/i-was-hungry-and-you-fed-me-my-sabbatical-mother-teresa/?view=all-talks&ccm_paging_p=22,,I Was Hungry and You Fed Me: My Sabbatical with Mother Teresa,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Philip Johnson,1,http://www.veritas.org/talks/darwinism-science-or-philosophy/?view=all-talks&ccm_paging_p=22,,Darwinism: Science or Philosophy,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Paul Vitz,1,http://www.veritas.org/talks/psychology-atheism1/?view=all-talks&ccm_paging_p=22,,The Psychology of Atheism,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Hugh Ross,1,http://www.veritas.org/talks/scientist-who-looked-and-was-found/?view=all-talks&ccm_paging_p=22,,A Scientist Who Looked and Was Found,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Cal DeWitt,1,http://www.veritas.org/talks/environmental-misrepresentation/?view=all-talks&ccm_paging_p=22,,Environmental Misrepresentation,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Ron Nash,1,http://www.veritas.org/talks/christianity-and-philosophy-friends-or-enemies/?view=all-talks&ccm_paging_p=22,,Christianity and Philosophy: Friends or Enemies?,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Art Battson,1,http://www.veritas.org/talks/theory-conservation/?view=all-talks&ccm_paging_p=22,,On the Theory of Conservation,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Fritz Schaefer|H. Fritz Schaefer III|Rosalind Picard,1,http://www.veritas.org/talks/henry-fritz-schaefer-interview/?view=all-talks&ccm_paging_p=22,,Henry Fritz Schaefer Interview,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,David Aikman,1,http://www.veritas.org/talks/truth-consequences-and-history1/?view=all-talks&ccm_paging_p=22,,Truth Consequences and History,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Bill Kynes,1,http://www.veritas.org/talks/how-did-rhodes-scholar-end-becoming-pastor/?view=all-talks&ccm_paging_p=22,,How Did a Rhodes Scholar End Up Becoming a Pastor?,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Thomas Schmidt,1,http://www.veritas.org/talks/all-blessed-and-no-place-go-can-jesus-be-saved-postmodernism/?view=all-talks&ccm_paging_p=22,,All Blessed And No Place To Go: Can Jesus Be Saved From Postmodernism?,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Eleonore Stump,1,http://www.veritas.org/talks/problem-evil1/?view=all-talks&ccm_paging_p=22,,The Problem of Evil,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Philip Johnson,1,http://www.veritas.org/talks/future-evolutionary-controversy/?view=all-talks&ccm_paging_p=22,,The Future of the Evolutionary Controversy,,,,,,,,,,,,,,,,,,,,,
200,1/1/13,Craig Blomberg,4,http://www.veritas.org/talks/jesus-panel/?view=all-talks&ccm_paging_p=23,,Jesus Panel,,,,,,,,,,,,,,,,,,,,,
200,11/12/12,N. T. Wright|Gary Morson,1,LQYCE5-DtdY,,What Gods Do We Believe in Now?,,,,,,,,,,,,,,,,,,,,,
200,11/8/12,J. Budziszewski,4,http://www.veritas.org/talks/professors-journey-out-nihilism-why-i-am-not-atheist/?view=all-talks&ccm_paging_p=23,,A Professor's Journey out of Nihilism: Why I am not an Atheist,,,,,,,,,,,,,,,,,,,,,
200,11/2/12,Gary Habermas,1,ay_Db4RwZ_M,,The Historical Evidence for Jesus' Resurrection that Even Skeptics Believe,,,,,,,,,,,,,,,,,,,,,
200,11/1/12,Ian Hutchinson,1,zO_BEwYxD9E,,Monopolizing Knowledge,,,,,,,,,,,,,,,,,,,,,
200,11/1/12,James Tour,1,PZrxTH-UUdI,,Nanotech and Jesus Christ,,,,,,,,,,,,,,,,,,,,,
200,10/30/12,Jeff Van Duzer|Gautam Ahuja,1,KkQVfmsmmSs,,Should Business Play God? Markets and Morality in a Culture of Bottom Lines,,,,,,,,,,,,,,,,,,,,,
200,10/29/12,Andy Crouch,1,6_wpm5f-eug,,Should We Play God? Why Human Flourishing Requires Authority,,,,,,,,,,,,,,,,,,,,,
200,10/25/12,Chris Haw,4,http://www.veritas.org/talks/jesus-president/?view=all-talks&ccm_paging_p=23,,Jesus for President,,,,,,,,,,,,,,,,,,,,,
200,10/24/12,Kevin Belmonte|Andrew Smith|Brad Pokorny|Jenna Roberts,4,http://www.veritas.org/talks/what-role-religion-politics/?view=all-talks&ccm_paging_p=23,,What is the Role of Religion in Politics?,,,,,,,,,,,,,,,,,,,,,
200,10/23/12,Kevin Belmonte,4,http://www.veritas.org/talks/william-wilberforce-hero-humanity/?view=all-talks&ccm_paging_p=23,,William Wilberforce: Hero for Humanity,,,,,,,,,,,,,,,,,,,,,
200,10/23/12,John Lennox,1,d0xyapiZ2pM,,God: Fact or Fiction?,,,,,,,,,,,,,,,,,,,,,
200,10/22/12,John Lennox,1,AZl1LbwEb9g,,Does Rationality Lead Us Away from God?,,,,,,,,,,,,,,,,,,,,,
200,10/18/12,Mary Poplin,4,http://www.veritas.org/talks/why-am-i-here-professors-search-purpose/?view=all-talks&ccm_paging_p=23,,Why am I here? A professor's search for purpose,,,,,,,,,,,,,,,,,,,,,
200,10/10/12,Ruth N. LÃ_pez Turley,1,9TXeUldd8Ak,,Does God Care about Educational Inequality?,,,,,,,,,,,,,,,,,,,,,
200,9/21/12,Terry LeBlanc,4,http://www.veritas.org/talks/advice-young-christian-academics/?view=all-talks&ccm_paging_p=24,,Advice to Young Christian Academics,,,,,,,,,,,,,,,,,,,,,
200,9/20/12,Terry LeBlanc|John Nolt,4,http://www.veritas.org/talks/hope-earth-christianity-native-america-and-environment/?view=all-talks&ccm_paging_p=24,,"Hope for the Earth? Christianity, Native America, and the Environment",,,,,,,,,,,,,,,,,,,,,
200,9/11/12,John Lennox,1,A_Ga9ccjQiA,,The Loud Absence: Where is God in Suffering?,,,,,,,,,,,,,,,,,,,,,
200,5/14/12,Timothy O'Connor|Wesley Cray,1,0ctFoonMThs,,Faith and Reason: Friends or Foes?,,,,,,,,,,,,,,,,,,,,,
200,5/3/12,Paul Mills|Jenny Corbett|Colin Mayer,1,MqntRkqYo2g?rel=0,,Losing Interest? Imagining a Financial System without Debt,,,,,,,,,,,,,,,,,,,,,
200,5/2/12,Stephen Tuck|Michael J. Lewis,1,AkgP99IpxQc,,Is Anything Worth Believing In?,,,,,,,,,,,,,,,,,,,,,
200,4/25/12,Jeff Brown,1,1mQyD2N2Krk?rel=0,,Success,,,,,,,,,,,,,,,,,,,,,
200,4/24/12,Karl Lorenz|Ray Barfield,1,kOWPaDrvgZo?rel=0,,Addressing Death in American Health Care,,,,,,,,,,,,,,,,,,,,,
200,4/24/12,Ray Barfield|Michael Lill,1,5vb0wunXjeA?rel=0,,Does God Care?,,,,,,,,,,,,,,,,,,,,,
200,4/20/12,J. Budziszewski,1,0kKxa2tfVKE,,The Revenge of Conscience: What Happens When We Tell Ourselves Lies?,,,,,,,,,,,,,,,,,,,,,
200,4/19/12,J. Budziszewski,1,6wLmYvQF3oM,,Is Morality Natural?,,,,,,,,,,,,,,,,,,,,,
200,4/18/12,Ian Hutchinson,1,5v3sxJPI3Ro,,Faith and Science: Friends or Foes?,,,,,,,,,,,,,,,,,,,,,
200,4/18/12,Mary Poplin,1,http://www.veritas.org/talks/what-mother-teresa-can-teach-you-your-university-cant1/?view=all-talks&ccm_paging_p=24,,What Mother Teresa Can Teach You That Your University Can't,,,,,,,,,,,,,,,,,,,,,
200,4/18/12,Nathan George|Nishan de Mel|Debbie Hall,1,9O2MqKgAPPg,,"Making Money, Spending Money: What do we owe to the poor?",,,,,,,,,,,,,,,,,,,,,
200,4/18/12,Justin Barrett|Ken Miller,1,blp6RrB2NJE,,The God in My Head,,,,,,,,,,,,,,,,,,,,,
200,4/17/12,Peter J. Williams,1,tg4iZTU6A8Q?rel=0,,Eyewitnesses to Jesus?,,,,,,,,,,,,,,,,,,,,,
200,4/13/12,Nigel Biggar|Rev Dan Hall|Warren Kinghorn,1,QT_lZaykLNI,,Why Religion Deserves a Place in Secular Medicine,,,,,,,,,,,,,,,,,,,,,
200,4/12/12,Troy Van Voorhis|Richmond R. Thompson,4,http://www.veritas.org/talks/science-and-faith2/?view=all-talks&ccm_paging_p=25,,Science and Faith,,,,,,,,,,,,,,,,,,,,,
200,4/12/12,Nigel Biggar|Rev Dan Hall|Warren Kinghorn,1,1pvqb1e4bZ0,,Should Doctors Ever Kill?,,,,,,,,,,,,,,,,,,,,,
200,4/4/12,Renee Hsia,1,vl4DZRr9T9k?rel=0,,"Treat, Pray, Love",,,,,,,,,,,,,,,,,,,,,
200,3/30/12,Ian Hutchinson|Roald Hoffmann,1,eMSeCT_V1iM?hl=en&fs=1,,The Finite and the Infinite,,,,,,,,,,,,,,,,,,,,,
200,3/29/12,Ken Miller|Ursula Goodenough,1,SdCDT9gAPvU,,Does Evolution Imply Atheism?,,,,,,,,,,,,,,,,,,,,,
200,3/23/12,Ard Louis,1,-C4kTX3x9mE,,Science and Faith - Compatible or in Conflict?,,,,,,,,,,,,,,,,,,,,,
200,3/23/12,Justin Barrett|Paul Bloom,1,aqCRwkak-TU,,"Cognitive Science, Evolution and Religion",,,,,,,,,,,,,,,,,,,,,
200,3/22/12,Mary Poplin,1,bMnMV-XU1Mg?hl=en&fs=1,,"Radical Marxism, Radical Feminism, Radical Love",,,,,,,,,,,,,,,,,,,,,
200,3/22/12,Ian Hutchinson|Alan Wolf,1,xkULdSsXZd4,,Are science and faith at war?,,,,,,,,,,,,,,,,,,,,,
200,3/20/12,Mary Poplin,4,http://www.veritas.org/talks/radical-marxist-radical-feminist-radical-love1/?view=all-talks&ccm_paging_p=25,,"Radical Marxist, Radical Feminist, Radical Love?",,,,,,,,,,,,,,,,,,,,,
200,3/16/12,Candy Gunther Brown,1,rRfLooh3ZOk,,Testing Prayer: Science and Miraculous Healing,,,,,,,,,,,,,,,,,,,,,
200,3/15/12,Carl Medearis,1,guzoSgd4GJY,,Tea with Hezbollah,,,,,,,,,,,,,,,,,,,,,
200,3/13/12,Ralph Wood|Bill Hardwig,4,http://www.veritas.org/talks/flannery-oconnor/?view=all-talks&ccm_paging_p=25,,Flannery O'Connor,,,,,,,,,,,,,,,,,,,,,
200,3/8/12,Peter Kreeft|Zeki Saritoprak,1,EdTQNh5CQOM?hl=en&fs=1,,Between Muhammad and Jesus,,,,,,,,,,,,,,,,,,,,,
200,2/28/12,Troy Van Voorhis,1,HMZ7uemnjCQ,,Why Science Isn't Enough,,,,,,,,,,,,,,,,,,,,,
200,2/28/12,Ian Hutchinson|Tom Davis,1,EyFgptaAMlQ?hl=en&fs=1,,Intellectual Suicide or Inspiration?,,,,,,,,,,,,,,,,,,,,,
200,2/25/12,David Kosbie|Marie Norman|Michael Smith,1,bx3LxrAld6E,,"The Meaning of Work, the Universe, and Everything",,,,,,,,,,,,,,,,,,,,,
200,2/23/12,John Lennox|Gideon Rosen,1,yMT-EdFH5Kc?rel=0,,Making Sense of Suffering,,,,,,,,,,,,,,,,,,,,,
200,2/23/12,Ruby Bridges|Eric Metaxas,4,http://www.veritas.org/talks/what-does-it-take-forgive/?view=all-talks&ccm_paging_p=26,,What Does it Take to Forgive?,,,,,,,,,,,,,,,,,,,,,
200,2/23/12,Greg Ganssle|Elise Springer,1,FEVDlfx6VS4,,True for You... but not for Me,,,,,,,,,,,,,,,,,,,,,
200,2/23/12,Ian Hutchinson,1,BJmFj7vp_cI,,The Scientism Delusion?,,,,,,,,,,,,,,,,,,,,,
200,2/22/12,John Lennox|David Skeel,1,yRICbT7xMug?hl=en&fs=1,,Is Anything Worth Believing In?,,,,,,,,,,,,,,,,,,,,,
200,2/22/12,Ruby Bridges|Michelle Moody-Adams|Gabrielle Apollon,4,http://www.veritas.org/talks/girl-who-crossed-color-line/?view=all-talks&ccm_paging_p=26,,The Girl Who Crossed the Color Line,,,,,,,,,,,,,,,,,,,,,
200,2/21/12,John Lennox,1,ch2xLGn-Dp4?modestbranding=1;rel=0;showinfo=0;controls=0;autoplay=0,,God: Rendered Irrelevant?,,,,,,,,,,,,,,,,,,,,,
200,2/21/12,Satyan Devadoss|William G. McCallum,1,lgS0Nik7VtE?hl=en&fs=1,,Is Science Enough?,,,,,,,,,,,,,,,,,,,,,
200,2/20/12,John Lennox,1,kUnWr0uK7oY?hl=en&fs=1,,God's Undertaker,,,,,,,,,,,,,,,,,,,,,
200,2/20/12,Os Guinness,1,z1AnDcmH14Q,,A World Safe for Diversity,,,,,,,,,,,,,,,,,,,,,
200,2/17/12,John Lennox,1,2Kz4OgXsN1w?rel=0,,Miracles,,,,,,,,,,,,,,,,,,,,,
200,2/13/12,Ray Barfield,1,N8IP9V49JBQ?hl=en&fs=1,,"God, Medicine and Suffering",,,,,,,,,,,,,,,,,,,,,
200,1/30/12,Richard Mouw,1,abNggNrGYhI,,Radical Conversations,,,,,,,,,,,,,,,,,,,,,
200,1/29/12,Randy Harris,1,AzYZl8KMfoI,,Radical Conversations,,,,,,,,,,,,,,,,,,,,,
200,1/26/12,Satyan Devadoss,4,http://www.veritas.org/talks/god-math-and-nature-reality/?view=all-talks&ccm_paging_p=27,,"God, Math and the Nature of Reality",,,,,,,,,,,,,,,,,,,,,
200,1/26/12,Pat Gelsinger,4,http://www.veritas.org/talks/god-and-80386/?view=all-talks&ccm_paging_p=27,,God and the 80386,,,,,,,,,,,,,,,,,,,,,
200,1/25/12,Mark Regnerus,4,http://www.veritas.org/talks/premarital-sex-america/?view=all-talks&ccm_paging_p=27,,Premarital Sex in America,,,,,,,,,,,,,,,,,,,,,
200,1/24/12,Ruben van Zwieten|Rein Willems|Jet Bussemaker,4,http://www.veritas.org/talks/survival-fastest/?view=all-talks&ccm_paging_p=27,,Survival of the Fastest,,,,,,,,,,,,,,,,,,,,,
200,1/19/12,Justin Barrett,4,http://www.veritas.org/talks/why-would-anyone-believe-god/?view=all-talks&ccm_paging_p=27,,Why Would Anyone Believe in God?,,,,,,,,,,,,,,,,,,,,,
200,1/19/12,Scott Forbes,1,6KPI3wmNiw4,,Freedom Chained,,,,,,,,,,,,,,,,,,,,,
200,1/17/12,Andy Bannister|Richard Day|Anne M. Pearson|Nazir Khan,1,fAeY7PD96hM?hl=en&fs=1,,Four Views on Freedom,,,,,,,,,,,,,,,,,,,,,
200,1/16/12,Bruce Kuhn,4,http://www.veritas.org/talks/freedom-purpose/?view=all-talks&ccm_paging_p=27,,Freedom with Purpose,,,,,,,,,,,,,,,,,,,,,
200,1/11/12,Greg Ganssle|Keith Abney,4,http://www.veritas.org/talks/what-does-it-mean-be-good1/?view=all-talks&ccm_paging_p=27,,What Does it Mean to Be Good?,,,,,,,,,,,,,,,,,,,,,
200,1/10/12,Mary Poplin,4,http://www.veritas.org/talks/radical-feminism-radical-marxism-radical-love1/?view=all-talks&ccm_paging_p=27,,"Radical Feminism, Radical Marxism, Radical Love",,,,,,,,,,,,,,,,,,,,,
200,12/2/11,John Tarpley,4,http://www.veritas.org/talks/there-role-religion-medical-practice/?view=all-talks&ccm_paging_p=27,,Is there a role for religion in medical practice?,,,,,,,,,,,,,,,,,,,,,
200,11/23/11,Abdoe Khoulani|Gert-Jan Segers,4,http://www.veritas.org/talks/polder-model-desert-islamic-democracy-feasible/?view=all-talks&ccm_paging_p=27,,Polder model in the desert: Is an Islamic democracy feasible?,,,,,,,,,,,,,,,,,,,,,
200,11/11/11,Ard Louis,4,http://www.veritas.org/talks/does-science-make-faith-obsolete1/?view=all-talks&ccm_paging_p=27,,Does Science make Faith Obsolete?,,,,,,,,,,,,,,,,,,,,,
200,11/3/11,Rosalind Picard|Kevin Hamilton,4,http://www.veritas.org/talks/me-myself-and-i/?view=all-talks&ccm_paging_p=27,,"Me, Myself and A.I.",,,,,,,,,,,,,,,,,,,,,
200,10/27/11,Mary Poplin,4,http://www.veritas.org/talks/reality-secular-what-if-christianity-true/?view=all-talks&ccm_paging_p=27,,Is Reality Secular? What if Christianity is True?,,,,,,,,,,,,,,,,,,,,,
200,10/26/11,Mary Poplin,4,http://www.veritas.org/talks/caught-grip-worlds-view/?view=all-talks&ccm_paging_p=28,,Caught in the Grip of the World's View,,,,,,,,,,,,,,,,,,,,,
200,10/19/11,Carrie Miles|Christopher Ryan,4,http://www.veritas.org/talks/paradise-lost/?view=all-talks&ccm_paging_p=28,,Is Paradise Lost?,,,,,,,,,,,,,,,,,,,,,
200,10/10/11,Satyan Devadoss|Paul Christesen,4,http://www.veritas.org/talks/what-will-make-me-happy/?view=all-talks&ccm_paging_p=28,,What Will Make Me Happy?,,,,,,,,,,,,,,,,,,,,,
200,9/23/11,Mary Poplin,4,http://www.veritas.org/talks/what-you-are-being-taught-and-why/?view=all-talks&ccm_paging_p=28,,What You Are Being Taught and Why,,,,,,,,,,,,,,,,,,,,,
200,9/22/11,Mary Poplin,4,http://www.veritas.org/talks/radical-marxist-radical-feminist-radical-love/?view=all-talks&ccm_paging_p=28,,"Radical Marxist, Radical Feminist, Radical Love",,,,,,,,,,,,,,,,,,,,,
200,9/21/11,Justin Barrett|Gordon Burghardt,4,http://www.veritas.org/talks/faith-psychology-and-origins-god/?view=all-talks&ccm_paging_p=28,,"Faith, Psychology and the Origins of God",,,,,,,,,,,,,,,,,,,,,
200,9/13/11,Paul Lim|Kenneth B. Wolf,4,http://www.veritas.org/talks/true-you-not-me/?view=all-talks&ccm_paging_p=28,,True For You But Not For Me,,,,,,,,,,,,,,,,,,,,,
200,9/12/11,Paul Lim,4,http://www.veritas.org/talks/true-you-not-me1/?view=all-talks&ccm_paging_p=28,,True For You But Not For Me,,,,,,,,,,,,,,,,,,,,,
200,9/2/11,Nicholas Wolterstorff,4,http://www.veritas.org/talks/how-do-we-think-morally-about-healthcare/?view=all-talks&ccm_paging_p=28,,How Do We Think Morally About Healthcare?,,,,,,,,,,,,,,,,,,,,,
200,9/1/11,Nicholas Wolterstorff,4,http://www.veritas.org/talks/living-grief/?view=all-talks&ccm_paging_p=28,,Living with Grief,,,,,,,,,,,,,,,,,,,,,
200,6/1/11,Graham Ward|Robin Dunbar|Jenny Rutherford,4,http://www.veritas.org/talks/social-networks/?view=all-talks&ccm_paging_p=28,,The Social Net(works?),,,,,,,,,,,,,,,,,,,,,
200,5/23/11,Prof. Dr. Carlo Beenakker|Prof. Dr. Robbert Dijkgraaf|Dr. Aart Nederveen,4,http://www.veritas.org/talks/are-there-traces-god-natural-sciences/?view=all-talks&ccm_paging_p=28,,Are There Traces of God in the Natural Sciences?,,,,,,,,,,,,,,,,,,,,,
200,5/18/11,Prof Oliver O'Donovan|Dr. Jonathan Chaplin,4,http://www.veritas.org/talks/good-without-god1/?view=all-talks&ccm_paging_p=28,,Good without God?,,,,,,,,,,,,,,,,,,,,,
200,5/16/11,Matthew Auger|Christopher Kaczor|Ann Taves,4,http://www.veritas.org/talks/has-science-killed-god/?view=all-talks&ccm_paging_p=28,,Has Science Killed God?,,,,,,,,,,,,,,,,,,,,,
200,4/21/11,Robert P. George|S. Joshua Swamidass,4,http://www.veritas.org/talks/faith-and-reason1/?view=all-talks&ccm_paging_p=28,,Faith and Reason,,,,,,,,,,,,,,,,,,,,,
200,4/18/11,Os Guinness,4,http://www.veritas.org/talks/thinking-persons-quest-meaning4/?view=all-talks&ccm_paging_p=28,,A Thinking Person's Quest for Meaning,,,,,,,,,,,,,,,,,,,,,
200,4/15/11,Satyan Devadoss|Thomas Garrity,1,IlrCNrvxBgY,,Universal Truths & Personal Proofs,,,,,,,,,,,,,,,,,,,,,
200,4/14/11,Greg Ganssle|Scott Sehon,4,http://www.veritas.org/talks/what-does-it-mean-be-good/?view=all-talks&ccm_paging_p=29,,What Does it Mean to be Good?,,,,,,,,,,,,,,,,,,,,,
200,4/14/11,Richard Swinburne,4,http://www.veritas.org/talks/god/?view=all-talks&ccm_paging_p=29,,Is God?,,,,,,,,,,,,,,,,,,,,,
200,4/14/11,Mary Poplin|Clarence L. Terry,4,http://www.veritas.org/talks/does-god-belong-university-lessons-mother-teresa/?view=all-talks&ccm_paging_p=29,,Does God Belong in the University? Lessons from Mother Teresa,,,,,,,,,,,,,,,,,,,,,
